client_id,duration_count,duration_mean,Class
6809928,1.0,29.75,Fast Passer
6810824,5.0,3.5,Fast Repeater
6810931,2.0,10.75,Fast Repeater
6810950,1.0,999.0,Slow Passer
6811150,1.0,43.0,Slow Passer
6811175,1.0,999.0,Slow Passer
6811542,2.0,999.0,Slow Repeater
6811955,1.0,35.6,Slow Passer
6813112,1.0,40.0,Slow Passer
6813206,1.0,26.4,Fast Passer
6813398,1.0,48.8,Slow Passer
6813503,1.0,999.0,Slow Passer
6813635,2.0,19.666666666666668,Fast Repeater
6813752,1.0,999.0,Slow Passer
6813831,1.0,999.0,Slow Passer
6814013,1.0,16.0,Fast Passer
6814109,1.0,23.0,Fast Passer
6814118,2.5,21.0,Fast Repeater
6814540,1.0,39.6,Slow Passer
6814614,1.0,32.4,Slow Passer
6814823,1.0,13.0,Fast Passer
6814932,1.0,48.6,Slow Passer
6815037,1.0,38.4,Slow Passer
6815179,8.0,6.944444444444445,Fast Repeater
6815224,1.0,4.0,Fast Passer
6815257,1.0,39.5,Slow Passer
6815832,1.0,35.666666666666664,Slow Passer
6816135,1.0,44.25,Slow Passer
6816212,1.0,39.0,Slow Passer
6816650,1.0,21.0,Fast Passer
6816658,2.0,31.636363636363637,Slow Repeater
6816772,2.0,27.928571428571427,Fast Repeater
6817241,1.0,17.4,Fast Passer
6817335,3.0,999.0,Slow Repeater
6817531,1.0,23.5,Fast Passer
6817555,1.0,43.77777777777778,Slow Passer
6817705,1.0,7.666666666666667,Fast Passer
6817955,1.0,28.6,Fast Passer
6818591,1.0,999.0,Slow Passer
6818936,1.0,36.5,Slow Passer
6819326,1.0,13.0,Fast Passer
6819768,2.0,999.0,Slow Repeater
6819841,2.5,20.458333333333336,Fast Repeater
6820224,1.0,38.0,Slow Passer
6820567,2.0,26.2,Fast Repeater
6820668,2.0,24.75,Fast Repeater
6820760,2.0,26.0,Fast Repeater
6821273,1.0,999.0,Slow Passer
6821616,2.0,518.0,Slow Repeater
6821663,5.0,5.428571428571429,Fast Repeater
6821756,1.0,999.0,Slow Passer
6821987,1.0,40.5,Slow Passer
6822204,1.5,501.125,Slow Repeater
6822246,1.0,999.0,Slow Passer
6822308,1.0,2.5,Fast Passer
6822514,2.0,14.0,Fast Repeater
6822709,1.0,39.8,Slow Passer
6823368,2.0,4.0,Fast Repeater
6823672,1.0,506.8333333333333,Slow Passer
6823673,1.5,21.35,Fast Repeater
6823956,1.0,4.0,Fast Passer
6824135,1.0,42.4,Slow Passer
6824199,2.3333333333333335,348.07936507936506,Slow Repeater
6824369,1.0,5.333333333333333,Fast Passer
6824514,1.0,24.875,Fast Passer
6825042,1.3333333333333333,347.5555555555556,Slow Repeater
6825149,1.0,23.75,Fast Passer
6825168,1.0,40.4,Slow Passer
6826049,4.0,16.307692307692307,Fast Repeater
6826096,1.0,502.0,Slow Passer
6826141,1.0,10.0,Fast Passer
6826174,1.0,58.0,Slow Passer
6826792,1.0,30.0,Fast Passer
6826954,1.0,35.25,Slow Passer
6827687,1.0,53.8,Slow Passer
6828205,1.0,45.2,Slow Passer
6828388,3.0,37.714285714285715,Slow Repeater
6828468,1.0,35.8,Slow Passer
6828613,1.0,25.8,Fast Passer
6828863,1.25,265.64285714285717,Slow Repeater
6829083,1.0,34.6,Slow Passer
6829103,1.0,19.5,Fast Passer
6829143,2.0,22.571428571428573,Fast Repeater
6829146,1.0,50.0,Slow Passer
6829634,1.0,41.0,Slow Passer
6829681,1.0,28.375,Fast Passer
6829804,1.0,35.2,Slow Passer
6829825,1.0,999.0,Slow Passer
6830216,5.0,999.0,Slow Repeater
6830500,2.0,28.4,Fast Repeater
6831637,1.0,519.4,Slow Passer
6831651,2.5,25.2,Fast Repeater
6832055,2.0,1.6666666666666667,Fast Repeater
6832185,1.0,21.8,Fast Passer
6832384,2.0,9.5,Fast Repeater
6832593,3.0,29.25,Fast Repeater
6832675,1.0,21.0,Fast Passer
6832718,1.0,26.375,Fast Passer
6832721,1.0,22.6,Fast Passer
6832799,1.0,509.8333333333333,Slow Passer
6833110,3.0,45.25,Slow Repeater
6833123,1.0,16.5,Fast Passer
6833535,1.0,5.666666666666667,Fast Passer
6834249,1.0,24.5,Fast Passer
6834658,1.0,22.5,Fast Passer
6834869,1.0,69.0,Slow Passer
6834993,1.0,18.25,Fast Passer
6835030,3.0,30.857142857142858,Slow Repeater
6835222,1.0,14.333333333333334,Fast Passer
6835290,1.0,999.0,Slow Passer
6835423,1.0,12.666666666666666,Fast Passer
6836346,3.5,6.19047619047619,Fast Repeater
6836496,1.5,518.5714285714286,Slow Repeater
6836577,2.0,11.25,Fast Repeater
6836764,1.0,38.25,Slow Passer
6836915,1.0,22.8,Fast Passer
6837121,1.0,999.0,Slow Passer
6837412,1.0,28.714285714285715,Fast Passer
6837612,1.0,15.6,Fast Passer
6837952,1.3333333333333333,15.077777777777778,Fast Repeater
6838075,1.0,999.0,Slow Passer
6838225,1.0,21.2,Fast Passer
6838569,2.0,14.333333333333334,Fast Repeater
6838639,1.0,23.5,Fast Passer
6838654,2.0,999.0,Slow Repeater
6838834,1.0,31.4,Slow Passer
6838849,1.0,19.0,Fast Passer
6839260,1.5,10.4,Fast Repeater
6839302,1.0,19.8,Fast Passer
6839535,2.0,6.416666666666666,Fast Repeater
6839605,1.5,27.642857142857142,Fast Repeater
6840065,2.0,32.25,Slow Repeater
6840168,2.0,25.9,Fast Repeater
6840204,1.5,506.7857142857143,Slow Repeater
6840926,3.0,14.666666666666666,Fast Repeater
6840942,1.0,999.0,Slow Passer
6841726,1.0,999.0,Slow Passer
6841879,1.0,511.8333333333333,Slow Passer
6842104,3.0,22.166666666666668,Fast Repeater
6842137,1.0,27.844444444444445,Fast Passer
6842495,1.0,999.0,Slow Passer
6842796,1.0,14.6,Fast Passer
6842977,1.0,7.5,Fast Passer
6842993,1.0,24.5,Fast Passer
6843544,1.0,21.85,Fast Passer
6843571,1.0,999.0,Slow Passer
6843728,1.0,999.0,Slow Passer
6843914,1.0,22.2,Fast Passer
6844069,3.0,46.0,Slow Repeater
6844152,1.0,15.0,Fast Passer
6844163,1.6,611.85,Slow Repeater
6844346,1.5,26.75,Fast Repeater
6845169,1.0,42.0,Slow Passer
6845489,1.0,19.0,Fast Passer
6845707,1.0,30.25,Slow Passer
6845739,1.0,16.75,Fast Passer
6845787,1.5,9.458333333333334,Fast Repeater
6846120,1.0,26.4,Fast Passer
6846193,1.0,38.2,Slow Passer
6846221,1.0,59.0,Slow Passer
6846369,1.0,34.333333333333336,Slow Passer
6846912,1.0,36.2,Slow Passer
6847142,1.0,30.0,Fast Passer
6847321,1.0,6.0,Fast Passer
6847357,1.0,14.7,Fast Passer
6847772,1.0,21.0,Fast Passer
6848035,1.0,512.875,Slow Passer
6848077,1.0,37.0,Slow Passer
6848121,2.0,19.8,Fast Repeater
6848132,1.0,16.75,Fast Passer
6848141,1.0,8.666666666666666,Fast Passer
6848218,2.0,2.6666666666666665,Fast Repeater
6848266,2.0,23.7,Fast Repeater
6848944,1.0,22.0,Fast Passer
6849031,1.0,21.0,Fast Passer
6849300,7.0,0.875,Fast Repeater
6849336,1.0,17.333333333333332,Fast Passer
6849509,3.0,22.25,Fast Repeater
6849705,1.0,43.0,Slow Passer
6849746,2.0,36.285714285714285,Slow Repeater
6849764,2.0,7.8,Fast Repeater
6850642,1.0,49.6,Slow Passer
6850660,1.0,39.0,Slow Passer
6850987,1.0,14.5,Fast Passer
6851346,1.0,36.2,Slow Passer
6851443,1.0,999.0,Slow Passer
6851716,1.6666666666666667,676.047619047619,Slow Repeater
6851822,1.5,515.625,Slow Repeater
6852168,2.0,13.5,Fast Repeater
6853601,1.0,23.6,Fast Passer
6853744,2.0,999.0,Slow Repeater
6853899,2.0,6.0,Fast Repeater
6854605,4.0,14.727272727272727,Fast Repeater
6854608,1.0,507.875,Slow Passer
6855025,1.0,33.25,Slow Passer
6855557,1.0,999.0,Slow Passer
6855706,1.0,28.25,Fast Passer
6856161,1.0,24.833333333333332,Fast Passer
6856193,1.0,4.0,Fast Passer
6856197,1.0,32.5,Slow Passer
6856203,1.0,21.8,Fast Passer
6856325,1.0,40.6,Slow Passer
6856615,1.0,39.0,Slow Passer
6856821,1.0,29.0,Fast Passer
6857321,4.0,14.3,Fast Repeater
6857523,1.0,42.8,Slow Passer
6857842,2.0,29.833333333333332,Fast Repeater
6858059,2.0,22.9,Fast Repeater
6858296,1.0,515.4,Slow Passer
6858568,1.0,30.75,Slow Passer
6858602,1.0,39.75,Slow Passer
6858835,1.0,36.625,Slow Passer
6858922,1.5,511.2,Slow Repeater
6859092,1.0,18.2,Fast Passer
6859157,1.0,15.0,Fast Passer
6859266,1.0,38.75,Slow Passer
6859444,2.0,16.333333333333336,Fast Repeater
6859848,1.0,36.8,Slow Passer
6859853,1.0,35.0,Slow Passer
6859875,2.0,999.0,Slow Repeater
6859965,1.0,2.0,Fast Passer
6860186,2.0,1.6666666666666667,Fast Repeater
6860703,6.0,999.0,Slow Repeater
6860823,1.0,999.0,Slow Passer
6860852,1.0,27.25,Fast Passer
6861387,1.0,28.0,Fast Passer
6861713,1.0,12.5,Fast Passer
6861827,1.0,41.25,Slow Passer
6861882,1.0,999.0,Slow Passer
6861954,1.0,999.0,Slow Passer
6862164,1.0,28.125,Fast Passer
6862376,1.0,999.0,Slow Passer
6862397,1.0,30.6,Slow Passer
6862532,1.0,999.0,Slow Passer
6862744,1.0,13.0,Fast Passer
6862757,1.0,999.0,Slow Passer
6862833,1.0,515.2,Slow Passer
6863141,1.0,46.75,Slow Passer
6863285,3.0,15.625,Fast Repeater
6863290,1.0,28.2,Fast Passer
6863625,5.0,9.11111111111111,Fast Repeater
6863758,6.0,9.321428571428571,Fast Repeater
6863814,1.0,72.0,Slow Passer
6863917,1.0,15.4,Fast Passer
6863929,1.0,19.5,Fast Passer
6863960,1.0,45.4,Slow Passer
6864371,1.0,10.25,Fast Passer
6864556,2.0,999.0,Slow Repeater
6864702,1.0,999.0,Slow Passer
6864754,1.0,22.4,Fast Passer
6864806,1.0,33.25,Slow Passer
6865176,1.0,24.142857142857142,Fast Passer
6865212,3.0,5.6,Fast Repeater
6865229,1.5,521.9285714285714,Slow Repeater
6865588,1.0,999.0,Slow Passer
6866114,1.0,51.166666666666664,Slow Passer
6866131,1.0,24.4,Fast Passer
6866442,1.0,999.0,Slow Passer
6866972,4.0,7.666666666666667,Fast Repeater
6866990,2.3333333333333335,23.31774891774892,Fast Repeater
6867006,1.0,29.75,Fast Passer
6867009,1.0,49.0,Slow Passer
6867040,1.0,42.25,Slow Passer
6867301,2.0,27.75,Fast Repeater
6867407,1.0,10.75,Fast Passer
6867447,1.0,39.25,Slow Passer
6867529,2.0,31.571428571428573,Slow Repeater
6867741,1.5,14.45,Fast Repeater
6867920,2.0,25.857142857142858,Fast Repeater
6867928,1.0,15.333333333333334,Fast Passer
6868268,1.0,36.4,Slow Passer
6868337,1.0,17.6,Fast Passer
6868483,2.0,15.0,Fast Repeater
6868984,1.0,35.4,Slow Passer
6869641,1.0,39.0,Slow Passer
6870307,1.0,506.0,Slow Passer
6870401,1.0,25.2,Fast Passer
6870598,1.0,47.0,Slow Passer
6870863,3.0,999.0,Slow Repeater
6871175,1.0,22.6,Fast Passer
6871269,1.0,37.2,Slow Passer
6871417,1.0,19.666666666666668,Fast Passer
6871578,1.0,999.0,Slow Passer
6871641,2.0,999.0,Slow Repeater
6871774,1.0,38.833333333333336,Slow Passer
6872293,2.0,29.666666666666668,Fast Repeater
6872814,2.0,999.0,Slow Repeater
6873191,1.0,25.25,Fast Passer
6873326,1.5,31.583333333333332,Slow Repeater
6873514,2.0,31.166666666666668,Slow Repeater
6873920,3.0,29.22222222222222,Fast Repeater
6874017,1.5,7.125,Fast Repeater
6874208,1.0,41.714285714285715,Slow Passer
6874427,3.0,16.75,Fast Repeater
6874702,3.0,7.0,Fast Repeater
6874863,1.0,7.0,Fast Passer
6875095,1.0,21.0,Fast Passer
6875260,5.0,22.0,Fast Repeater
6875527,2.0,23.428571428571427,Fast Repeater
6875538,1.0,51.4,Slow Passer
6875605,1.0,1.5,Fast Passer
6876030,2.0,33.8,Slow Repeater
6876179,1.0,45.6,Slow Passer
6876228,1.0,999.0,Slow Passer
6876463,1.0,999.0,Slow Passer
6876767,2.0,52.6,Slow Repeater
6876874,2.0,35.857142857142854,Slow Repeater
6877045,1.5,10.45,Fast Repeater
6877538,2.0,999.0,Slow Repeater
6877670,2.5,503.9,Slow Repeater
6877672,1.0,20.4,Fast Passer
6877738,1.0,22.25,Fast Passer
6877771,2.0,18.428571428571427,Fast Repeater
6878146,1.0,27.5,Fast Passer
6878222,1.0,21.0,Fast Passer
6878332,1.0,999.0,Slow Passer
6878594,2.0,508.8,Slow Repeater
6878953,1.0,54.8,Slow Passer
6878999,3.0,10.11111111111111,Fast Repeater
6879093,1.0,26.0,Fast Passer
6879419,2.111111111111111,779.75,Slow Repeater
6879669,1.0,33.05,Slow Passer
6879723,1.0,16.0,Fast Passer
6879875,1.0,4.5,Fast Passer
6879916,2.0,20.375,Fast Repeater
6880632,2.0,14.428571428571429,Fast Repeater
6880636,2.0,28.2,Fast Repeater
6881177,1.0,999.0,Slow Passer
6881753,1.0,13.5,Fast Passer
6882236,1.0,514.6,Slow Passer
6882317,2.5,999.0,Slow Repeater
6882657,1.0,18.875,Fast Passer
6883463,1.0,24.2,Fast Passer
6883743,1.0,29.5,Fast Passer
6884073,1.0,5.5,Fast Passer
6884155,1.0,15.6,Fast Passer
6884241,1.0,7.666666666666667,Fast Passer
6884826,1.0,29.4,Fast Passer
6884899,7.0,22.153846153846153,Fast Repeater
6884906,1.0,342.6666666666667,Slow Passer
6885405,1.0,27.8,Fast Passer
6885563,1.0,999.0,Slow Passer
6885624,1.0,18.25,Fast Passer
6885626,1.0,25.0,Fast Passer
6885697,1.0,23.6,Fast Passer
6885720,1.5,32.7,Slow Repeater
6885745,1.0,19.2,Fast Passer
6885780,5.0,999.0,Slow Repeater
6885898,2.5,19.5,Fast Repeater
6885955,1.0,999.0,Slow Passer
6885985,1.0,33.6,Slow Passer
6886401,1.0,38.8,Slow Passer
6886569,1.0,999.0,Slow Passer
6886577,1.0,999.0,Slow Passer
6886786,1.0,27.8,Fast Passer
6887032,4.0,3.6666666666666665,Fast Repeater
6887071,1.0,42.0,Slow Passer
6887099,1.0,12.8,Fast Passer
6887122,2.0,30.5,Slow Repeater
6887181,1.0,40.0,Slow Passer
6887763,1.0,56.2,Slow Passer
6887814,1.0,75.8,Slow Passer
6888019,2.0,39.16666666666667,Slow Repeater
6888080,1.0,25.6,Fast Passer
6888356,2.75,756.1666666666666,Slow Repeater
6888629,1.0,50.0,Slow Passer
6888672,1.0,16.6,Fast Passer
6888735,1.0,28.75,Fast Passer
6888943,2.0,36.2,Slow Repeater
6889322,1.0,999.0,Slow Passer
6889564,1.0,37.0,Slow Passer
6890006,1.0,51.375,Slow Passer
6890056,4.5,999.0,Slow Repeater
6890062,2.0,30.2,Slow Repeater
6890085,1.0,17.333333333333332,Fast Passer
6890645,1.0,999.0,Slow Passer
6890921,1.0,35.6,Slow Passer
6891014,2.0,17.5,Fast Repeater
6891129,1.0,30.5,Slow Passer
6891177,1.0,669.8000000000001,Slow Passer
6891366,2.3333333333333335,668.5555555555555,Slow Repeater
6891999,1.0,4.0,Fast Passer
6892192,1.0,35.6,Slow Passer
6892470,2.0,999.0,Slow Repeater
6892569,1.0,31.0,Slow Passer
6892723,1.0,8.5,Fast Passer
6892758,1.0,41.6,Slow Passer
6893118,1.0,673.25,Slow Passer
6893388,1.0,23.0,Fast Passer
6893731,1.0,33.833333333333336,Slow Passer
6893953,2.5,505.85714285714283,Slow Repeater
6893972,1.0,51.4,Slow Passer
6893975,1.0,999.0,Slow Passer
6894922,2.0,357.73333333333335,Slow Repeater
6895467,1.0,999.0,Slow Passer
6895737,1.0,29.333333333333332,Fast Passer
6895747,1.0,516.2,Slow Passer
6895833,1.0,528.25,Slow Passer
6896289,1.0,10.666666666666666,Fast Passer
6896319,1.0,32.6,Slow Passer
6896687,1.0,999.0,Slow Passer
6896722,3.0,23.22222222222222,Fast Repeater
6896819,2.0,13.4,Fast Repeater
6897014,6.0,7.818181818181818,Fast Repeater
6898020,2.0,9.25,Fast Repeater
6898071,2.3333333333333335,12.987878787878786,Fast Repeater
6898251,1.0,14.0,Fast Passer
6898261,1.0,14.4,Fast Passer
6898714,4.0,18.625,Fast Repeater
6898781,3.0,23.625,Fast Repeater
6898877,2.0,999.0,Slow Repeater
6899322,2.0,49.5,Slow Repeater
6899350,3.0,4.0,Fast Repeater
6899381,2.0,506.3888888888889,Slow Repeater
6900644,1.0,22.4375,Fast Passer
6900662,1.5,507.0,Slow Repeater
6900679,1.0,20.2,Fast Passer
6901068,1.0,8.875,Fast Passer
6901075,4.0,10.625,Fast Repeater
6901150,1.0,40.625,Slow Passer
6901276,1.0,10.0,Fast Passer
6901308,1.0,32.8,Slow Passer
6901495,5.5,519.1923076923077,Slow Repeater
6901566,3.0,19.0,Fast Repeater
6901638,1.0,44.2,Slow Passer
6901755,1.0,35.8,Slow Passer
6901974,1.0,508.2,Slow Passer
6901993,1.0,537.5,Slow Passer
6902036,3.5,504.6666666666667,Slow Repeater
6902355,3.0,509.4861111111111,Slow Repeater
6902415,1.0,45.625,Slow Passer
6902554,1.0,31.4,Slow Passer
6902794,1.0,42.0,Slow Passer
6902929,1.5,6.958333333333333,Fast Repeater
6903399,3.0,24.666666666666668,Fast Repeater
6903554,2.0,338.0,Slow Repeater
6903653,2.0,15.0,Fast Repeater
6903678,1.0,22.923076923076923,Fast Passer
6903689,1.0,34.0,Slow Passer
6903843,1.5,21.175,Fast Repeater
6904174,1.0,26.4,Fast Passer
6904205,2.0,36.666666666666664,Slow Repeater
6904228,3.0,5.2,Fast Repeater
6904238,1.0,24.333333333333332,Fast Passer
6904330,2.0,30.0,Fast Repeater
6904394,2.0,23.8,Fast Repeater
6904502,1.0,33.0,Slow Passer
6904520,1.0,999.0,Slow Passer
6904635,1.0,34.2,Slow Passer
6904931,1.0,24.583333333333332,Fast Passer
6905071,1.0,31.4,Slow Passer
6905133,1.0,999.0,Slow Passer
6905148,1.0,507.1,Slow Passer
6905308,1.0,39.2,Slow Passer
6905463,1.0,24.4,Fast Passer
6905618,2.5,17.6375,Fast Repeater
6905898,2.0,45.5,Slow Repeater
6906166,1.0,366.75,Slow Passer
6906248,3.5,17.47222222222222,Fast Repeater
6906337,1.25,999.0,Slow Repeater
6906507,1.0,26.6,Fast Passer
6908111,1.0,999.0,Slow Passer
6908433,1.0,42.4,Slow Passer
6908479,1.0,35.266666666666666,Slow Passer
6908795,1.0,30.888888888888886,Slow Passer
6909039,2.0,42.0,Slow Repeater
6909361,1.0,26.25,Fast Passer
6909480,1.0,46.8,Slow Passer
6909487,3.0,13.0,Fast Repeater
6909769,1.0,516.6,Slow Passer
6909899,1.0,21.666666666666668,Fast Passer
6910263,1.0,57.5,Slow Passer
6910518,1.0,18.6,Fast Passer
6911094,2.0,11.75,Fast Repeater
6911162,2.4,606.6666666666667,Slow Repeater
6911509,1.0,12.0,Fast Passer
6911659,3.6666666666666665,670.1999999999999,Slow Repeater
6911692,3.0,16.333333333333332,Fast Repeater
6911858,1.0,45.5,Slow Passer
6912121,1.5,23.666666666666664,Fast Repeater
6912156,1.0,519.5666666666666,Slow Passer
6912337,2.0,999.0,Slow Repeater
6912462,1.5,20.25,Fast Repeater
6912802,2.0,20.75,Fast Repeater
6913058,1.0,31.4,Slow Passer
6913104,3.5,505.92857142857144,Slow Repeater
6913303,3.0,8.25,Fast Repeater
6913436,1.5,23.625,Fast Repeater
6913666,2.0,13.8,Fast Repeater
6913812,1.0,37.5,Slow Passer
6913905,1.0,21.75,Fast Passer
6914362,1.0,34.5,Slow Passer
6915006,3.0,673.4166666666666,Slow Repeater
6915090,1.0,21.0,Fast Passer
6915165,1.0,45.0,Slow Passer
6915261,2.0,999.0,Slow Repeater
6915397,1.5,31.0,Slow Repeater
6916531,1.0,999.0,Slow Passer
6917138,2.0,35.25,Slow Repeater
6917276,1.0,21.6,Fast Passer
6917366,3.0,0.75,Fast Repeater
6917373,2.0,40.77777777777778,Slow Repeater
6917672,2.0,33.55555555555556,Slow Repeater
6917755,1.0,29.4,Fast Passer
6917834,4.0,9.2,Fast Repeater
6917895,1.0,49.0,Slow Passer
6918429,1.0,29.0,Fast Passer
6918656,1.0,513.5,Slow Passer
6918704,1.0,999.0,Slow Passer
6918862,2.0,19.692307692307693,Fast Repeater
6918929,2.0,29.25,Fast Repeater
6919066,1.0,58.2,Slow Passer
6919236,1.0,518.5,Slow Passer
6920114,1.5,17.25,Fast Repeater
6920944,2.0,22.25,Fast Repeater
6921532,1.0,27.5,Fast Passer
6921713,1.0,999.0,Slow Passer
6921974,1.0,53.333333333333336,Slow Passer
6922143,1.0,23.825,Fast Passer
6922922,1.0,528.0,Slow Passer
6923123,1.0,3.0,Fast Passer
6923205,2.0,19.2,Fast Repeater
6923519,1.0,25.833333333333332,Fast Passer
6923539,1.0,21.6,Fast Passer
6924266,1.0,22.6,Fast Passer
6924555,6.5,505.0,Slow Repeater
6925186,2.0,999.0,Slow Repeater
6925255,1.0,22.2,Fast Passer
6925271,3.0,11.444444444444445,Fast Repeater
6925389,1.0,8.666666666666666,Fast Passer
6925555,2.5,8.25,Fast Repeater
6925610,1.0,999.0,Slow Passer
6926403,3.0,13.545454545454545,Fast Repeater
6926499,2.0,666.8888888888888,Slow Repeater
6926552,2.0,999.0,Slow Repeater
6926632,1.5,516.5,Slow Repeater
6926751,1.0,16.666666666666668,Fast Passer
6926845,1.0,24.0,Fast Passer
6926890,2.0,502.0,Slow Repeater
6927022,1.5,514.0,Slow Repeater
6927122,1.0,999.0,Slow Passer
6927703,3.0,6.8,Fast Repeater
6928012,1.0,516.7,Slow Passer
6928299,3.0,16.2,Fast Repeater
6928355,1.0,55.0,Slow Passer
6928516,1.0,14.75,Fast Passer
6928557,1.0,37.25,Slow Passer
6928615,2.0,46.5,Slow Repeater
6928677,1.0,21.0,Fast Passer
6929039,1.0,45.4,Slow Passer
6929446,1.0,26.75,Fast Passer
6929632,1.0,43.5,Slow Passer
6929721,4.0,27.285714285714285,Fast Repeater
6929800,1.0,50.2,Slow Passer
6929927,1.0,33.904761904761905,Slow Passer
6929968,1.0,524.6,Slow Passer
6930182,2.3333333333333335,338.7916666666667,Slow Repeater
6930269,2.0,24.666666666666668,Fast Repeater
6930466,1.0,357.75,Slow Passer
6930566,2.0,20.488888888888887,Fast Repeater
6930729,2.0,50.4,Slow Repeater
6930961,1.0,999.0,Slow Passer
6931123,1.0,999.0,Slow Passer
6931815,1.0,44.4,Slow Passer
6932133,3.0,999.0,Slow Repeater
6932275,1.0,17.166666666666668,Fast Passer
6932372,1.0,36.0,Slow Passer
6932709,2.0,52.285714285714285,Slow Repeater
6932901,2.0,28.142857142857142,Fast Repeater
6933139,1.0,30.0,Fast Passer
6933218,1.0,43.6,Slow Passer
6933576,2.0,45.111111111111114,Slow Repeater
6933882,1.0,52.0,Slow Passer
6933911,1.0,999.0,Slow Passer
6933951,1.0,22.0,Fast Passer
6934070,1.0,34.6,Slow Passer
6934164,1.0,13.0,Fast Passer
6934228,1.3333333333333333,673.5,Slow Repeater
6934323,2.0,38.42857142857143,Slow Repeater
6934348,2.0,1.3333333333333333,Fast Repeater
6934454,1.0,36.2,Slow Passer
6934467,2.0,999.0,Slow Repeater
6934490,1.5,500.875,Slow Repeater
6934507,1.5,35.83333333333333,Slow Repeater
6934783,1.0,42.375,Slow Passer
6934991,4.0,19.875,Fast Repeater
6935209,1.0,22.0,Fast Passer
6935374,1.0,30.0,Fast Passer
6935393,1.0,31.2,Slow Passer
6935603,1.0,37.2,Slow Passer
6935890,5.0,1.6666666666666667,Fast Repeater
6935920,2.6666666666666665,13.111111111111112,Fast Repeater
6936123,1.5,25.458333333333332,Fast Repeater
6936319,1.0,45.95833333333333,Slow Passer
6936822,2.0,33.6,Slow Repeater
6936865,4.0,2.7142857142857144,Fast Repeater
6937048,2.0,999.0,Slow Repeater
6937319,1.0,8.666666666666666,Fast Passer
6937706,1.0,999.0,Slow Passer
6937749,1.5,529.3333333333334,Slow Repeater
6937854,1.0,49.2,Slow Passer
6937917,1.0,22.4,Fast Passer
6937976,3.0,14.803571428571429,Fast Repeater
6938105,12.0,12.708333333333334,Fast Repeater
6938297,1.0,512.6,Slow Passer
6938338,3.0,999.0,Slow Repeater
6938435,1.0,515.6,Slow Passer
6938438,2.0,999.0,Slow Repeater
6938735,2.0,24.833333333333332,Fast Repeater
6938743,1.5,513.7857142857143,Slow Repeater
6939220,1.0,26.75,Fast Passer
6939528,1.0,30.625,Slow Passer
6940180,2.0,35.5,Slow Repeater
6940190,1.0,353.76190476190476,Slow Passer
6940265,1.5,19.375,Fast Repeater
6940663,1.0,19.5,Fast Passer
6940673,1.0,18.2,Fast Passer
6940936,2.0,26.666666666666668,Fast Repeater
6940939,1.0,33.25,Slow Passer
6941337,3.0,28.428571428571427,Fast Repeater
6941492,4.0,17.77777777777778,Fast Repeater
6941562,1.0,17.0,Fast Passer
6941692,2.0,999.0,Slow Repeater
6941992,1.0,61.4,Slow Passer
6942071,1.0,23.8,Fast Passer
6942129,1.0,999.0,Slow Passer
6943106,1.0,29.0,Fast Passer
6943538,2.0,999.0,Slow Repeater
6943648,1.0,18.4,Fast Passer
6943758,1.5,517.15,Slow Repeater
6943784,2.0,22.857142857142858,Fast Repeater
6944107,1.0,27.3,Fast Passer
6944127,1.0,46.666666666666664,Slow Passer
6944329,1.0,37.25,Slow Passer
6944354,1.0,33.0,Slow Passer
6944373,1.0,999.0,Slow Passer
6944375,1.0,999.0,Slow Passer
6944677,1.0,999.0,Slow Passer
6945214,1.0,504.5,Slow Passer
6945242,1.0,999.0,Slow Passer
6945602,1.0,34.6,Slow Passer
6945986,1.0,22.142857142857142,Fast Passer
6946004,1.5,517.6,Slow Repeater
6946092,2.0,6.666666666666667,Fast Repeater
6946226,1.0,39.0,Slow Passer
6946866,2.0,14.285714285714286,Fast Repeater
6947005,1.0,27.0,Fast Passer
6947176,1.0,24.8,Fast Passer
6947298,1.0,63.0,Slow Passer
6947535,2.0,26.833333333333332,Fast Repeater
6947786,1.0,24.4,Fast Passer
6947960,2.0,34.6,Slow Repeater
6947986,1.0,19.0,Fast Passer
6948012,1.0,31.0,Slow Passer
6948185,1.5,999.0,Slow Repeater
6948219,1.0,516.2727272727273,Slow Passer
6948287,2.0,4.944444444444445,Fast Repeater
6948375,1.0,41.3,Slow Passer
6948425,1.0,999.0,Slow Passer
6948674,1.0,26.8,Fast Passer
6948811,2.0,999.0,Slow Repeater
6948978,1.0,8.25,Fast Passer
6949017,1.0,43.166666666666664,Slow Passer
6949145,2.0,30.166666666666668,Slow Repeater
6949386,2.0,12.25,Fast Repeater
6949539,2.0,17.571428571428573,Fast Repeater
6949583,1.0,40.666666666666664,Slow Passer
6949619,1.0,39.4,Slow Passer
6949668,2.0,999.0,Slow Repeater
6949770,2.5,11.5,Fast Repeater
6950389,1.0,49.0,Slow Passer
6950569,3.0,16.4,Fast Repeater
6951157,1.0,37.666666666666664,Slow Passer
6951341,1.0,18.4,Fast Passer
6951355,2.0,999.0,Slow Repeater
6951699,2.0,21.75,Fast Repeater
6951718,1.0,40.4,Slow Passer
6951896,1.0,46.4,Slow Passer
6952201,1.0,31.6,Slow Passer
6952282,2.0,999.0,Slow Repeater
6952910,1.0,45.333333333333336,Slow Passer
6953063,6.0,11.125,Fast Repeater
6953366,4.5,749.6041666666666,Slow Repeater
6953596,1.0,27.25,Fast Passer
6953767,1.0,7.0,Fast Passer
